#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="QSBirthDeathSkyMultiRho.t:data_with_duplicates" spec="piqmee.distributions.QuasiSpeciesBirthDeathSkylineModel">
#            <reverseTimeArrays dimension="5" id="BooleanParameter.0" spec="beast.core.parameter.BooleanParameter">false false false true false</reverseTimeArrays>
#            <parameter dimension="3" id="rhoChangeTimes.t:data_with_duplicates" lower="0.0" name="rhoSamplingTimes" spec="beast.core.parameter.RealParameter">0.0 0.25 0.5</parameter>
#            <parameter id="originMultiRho.t:data_with_duplicates" lower="0.0" name="origin" spec="beast.core.parameter.RealParameter" upper="Infinity">1.0</parameter>
#            <parameter dimension="3" id="rhoMultiRho.t:data_with_duplicates" lower="0.0" name="rho" spec="beast.core.parameter.RealParameter" upper="1.0">0.01 0.01 0.01</parameter>
#            <parameter dimension="3" id="reproductiveNumberMultiRho.t:data_with_duplicates" lower="0.0" name="reproductiveNumber" spec="beast.core.parameter.RealParameter" upper="Infinity">2.0</parameter>
#            <parameter estimate="false" id="becomeUninfectiousRateMultiRho.t:data_with_duplicates" lower="0.0" name="becomeUninfectiousRate" spec="beast.core.parameter.RealParameter" upper="Infinity">124.0</parameter>
#            <parameter id="samplingProportionMultiRho.t:data_with_duplicates" name="samplingProportion" spec="beast.core.parameter.RealParameter">0.0</parameter>
#            <tree id="Tree.t:data_with_duplicates" spec="piqmee.tree.QuasiSpeciesClusterTree">
#                <trait id="haplotypeCounts.t:data_with_duplicates" spec="beast.evolution.tree.TraitSet" traitname="qscounts" value="seq10_year_0.578901_Nreads_20=20,seq11_year_0.578901_Nreads_1=1,seq12_year_0.578901_Nreads_1=1,seq13_year_0.578901_Nreads_1=1,seq14_year_0.578901_Nreads_14=14,seq15_year_0.578901_Nreads_8=8,seq16_year_0.578901_Nreads_1=1,seq17_year_0.828901_Nreads_1=1,seq18_year_0.828901_Nreads_12=12,seq19_year_0.828901_Nreads_21=21,seq1_year_0.328901_Nreads_3=3,seq20_year_0.828901_Nreads_3=3,seq21_year_0.828901_Nreads_13=13,seq2_year_0.328901_Nreads_13=13,seq3_year_0.328901_Nreads_7=7,seq4_year_0.328901_Nreads_16=16,seq5_year_0.328901_Nreads_11=11,seq6_year_0.578901_Nreads_1=1,seq7_year_0.578901_Nreads_1=1,seq8_year_0.578901_Nreads_1=1,seq9_year_0.578901_Nreads_1=1">
#                    <taxa alignment="@data_with_duplicates" id="taxonSet.data_with_duplicates" spec="beast.evolution.alignment.TaxonSet"/>
#                </trait>
#                <trait id="dateTrait.t:data_with_duplicates" spec="beast.evolution.tree.TraitSet" taxa="@taxonSet.data_with_duplicates" traitname="date" value="seq10_year_0.578901_Nreads_20=0.578901,seq11_year_0.578901_Nreads_1=0.578901,seq12_year_0.578901_Nreads_1=0.578901,seq13_year_0.578901_Nreads_1=0.578901,seq14_year_0.578901_Nreads_14=0.578901,seq15_year_0.578901_Nreads_8=0.578901,seq16_year_0.578901_Nreads_1=0.578901,seq17_year_0.828901_Nreads_1=0.828901,seq18_year_0.828901_Nreads_12=0.828901,seq19_year_0.828901_Nreads_21=0.828901,seq1_year_0.328901_Nreads_3=0.328901,seq20_year_0.828901_Nreads_3=0.828901,seq21_year_0.828901_Nreads_13=0.828901,seq2_year_0.328901_Nreads_13=0.328901,seq3_year_0.328901_Nreads_7=0.328901,seq4_year_0.328901_Nreads_16=0.328901,seq5_year_0.328901_Nreads_11=0.328901,seq6_year_0.578901_Nreads_1=0.578901,seq7_year_0.578901_Nreads_1=0.578901,seq8_year_0.578901_Nreads_1=0.578901,seq9_year_0.578901_Nreads_1=0.578901"/>
#                <taxonset idref="taxonSet.data_with_duplicates"/>
#            </tree>
#        </distribution>
#        <prior id="ClockPrior.c:data_with_duplicates" name="distribution">
#            <parameter id="clockRate.c:data_with_duplicates" name="x" spec="beast.core.parameter.RealParameter">0.001</parameter>
#            <LogNormal id="LogNormalDistributionModel.4" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.13" name="M" spec="beast.core.parameter.RealParameter">0.002</parameter>
#                <parameter estimate="false" id="RealParameter.14" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="5.0">0.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="GammaShapePrior.s:data_with_duplicates" name="distribution">
#            <parameter id="gammaShape.s:data_with_duplicates" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="originPriorMultiRho.t:data_with_duplicates" name="distribution" x="@originMultiRho.t:data_with_duplicates">
#            <Uniform id="Uniform.3" name="distr" upper="2.0"/>
#        </prior>
#        <prior id="reproductiveNumberPriorMultiRho.t:data_with_duplicates" name="distribution" x="@reproductiveNumberMultiRho.t:data_with_duplicates">
#            <LogNormal id="LogNormalDistributionModel.3" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="S" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="rhoPriorMultiRho.t:data_with_duplicates" name="distribution" x="@rhoMultiRho.t:data_with_duplicates">
#            <Beta id="Beta.1" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Beta>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@data_with_duplicates" id="treeLikelihood.data_with_duplicates" spec="piqmee.likelihood.QuasiSpeciesTreeLikelihood" tree="@Tree.t:data_with_duplicates">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:data_with_duplicates" shape="@gammaShape.s:data_with_duplicates" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:data_with_duplicates" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:data_with_duplicates" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:data_with_duplicates" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:data_with_duplicates" id="StrictClock.c:data_with_duplicates" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	QSTreeHeight	TreeHeight	clockRate	gammaShape	QSBirthDeathSkyMultiRho	birthMultiRho._1	birthMultiRho._2	birthMultiRho._3	deathMultiRho	samplingMultiRho	originMultiRho	rhoMultiRho.1	rhoMultiRho.2	rhoMultiRho.3	reproductiveNumberMultiRho.1	reproductiveNumberMultiRho.2	reproductiveNumberMultiRho.3
0	-2414.594619614185	-2469.0706208347156	54.476001220530804	-2469.0706208347156	0.5000003999999998	0.5000003999999998	0.001	1.0	59.27055774827011	248.0	248.0	248.0	124.0	0.0	1.0	0.01	0.01	0.01	2.0	2.0	2.0
1000	-1721.9119349885123	-2306.2404088976127	584.3284739091004	-2306.2404088976127	0.5579763491874224	0.5579763491874224	0.0017010489770738766	0.6635277516843741	582.0905077712177	108.01205398093055	130.53399607964707	132.36333069503044	124.0	0.0	0.8527242706490306	0.014320034351200456	0.015659474223917256	0.012147832888519401	0.8710649514591173	1.0526935167713474	1.0674462152825035
2000	-1715.2681438360723	-2317.591898250934	602.3237544148616	-2317.591898250934	0.6158820141214842	0.8827814126918625	0.0013335213489929145	0.6424780454516898	600.9739835958962	121.12043689246397	129.84052170749894	133.67319695839905	124.0	0.0	1.1116944279456222	0.015454633838134783	0.019605670060330198	0.015756769861633328	0.9767777168747095	1.0471009815120882	1.078009652890315
3000	-1685.1764395586092	-2305.5172254136332	620.3407858550239	-2305.5172254136332	0.7212196042283947	0.7466335813207796	0.001509832576489627	0.7822052006125231	618.7105963183396	135.9908648139243	126.79290674277114	128.1384308611614	124.0	0.0	0.9778753437258246	0.015435515518700392	0.03473845397256835	0.026208789218519234	1.0967005226929378	1.0225234414739608	1.033374442428721
4000	-1690.36162448588	-2311.6928775867073	621.3312531008272	-2311.6928775867073	0.8032232094204248	0.8769907024692277	0.0010758861780248677	0.7822052006125231	621.0907602140533	91.42524174369991	127.71484831157147	127.9272779564826	124.0	0.0	1.0985389701518922	0.02047503299940231	0.04181970666528514	0.02782224119953255	0.7373003366427412	1.0299584541255764	1.0316715964232468
5000	-1698.7340097849456	-2313.3457274207913	614.6117176358456	-2313.3457274207913	0.8523124249378675	1.013720940043605	8.969577857924104E-4	1.709679251708096	616.850567181433	77.49381884647191	123.5207398039309	127.10210369025195	124.0	0.0	1.788484435292136	0.02227555675432369	0.047136493009132134	0.030386080475211266	0.6249501519876767	0.9961349984187975	1.0250169652439673
6000	-1656.0960782593418	-2310.098380314008	654.0023020546662	-2310.098380314008	0.7295934284134159	0.7523199882057888	0.001101128509468724	1.709679251708096	654.6687924600925	97.88778880056017	135.99513630968977	126.96366615988661	124.0	0.0	1.438864923003615	0.0357821688646933	0.047136493009132134	0.030997669698094945	0.7894176516174207	1.0967349702394336	1.0239005335474727
7000	-1651.4923024721693	-2308.3813310065266	656.8890285343574	-2308.3813310065266	0.6971263431642097	0.6971263431642097	0.001336556547393892	1.709679251708096	656.1553663356784	89.5745815171537	134.18009793559855	126.01377071300644	124.0	0.0	1.43838290033747	0.0357821688646933	0.08743774529260492	0.042925816860797175	0.7223756573964009	1.0820975639967625	1.0162400863952132
8000	-1652.6103202166	-2311.2447061747225	658.6343859581225	-2311.2447061747225	0.8703642139219679	0.8703642139219679	0.0014820575133582374	1.1142977902768552	657.0900133029149	108.55171438652086	131.40809598615843	125.94469319535422	124.0	0.0	1.4635024032910815	0.052079475524806816	0.0758300878128432	0.07019160256658735	0.8754170515042005	1.0597427095657939	1.0156830096399534
9000	-1634.4082245204295	-2305.784827749415	671.3766032289855	-2305.784827749415	0.7172892184046913	0.728067819630771	0.001006761806868778	1.666086068401382	672.8311653619738	97.3379151386625	144.07387730448158	123.63142528745544	124.0	0.0	1.4662606364366393	0.06876952001085734	0.07580684652678081	0.06838976160443204	0.7849831866021169	1.1618861072942064	0.997027623285931
10000	-1606.9269861963703	-2302.14962360095	695.2226374045796	-2302.14962360095	0.69698575356086	0.728067819630771	0.0013914413747821584	1.5092957975025674	693.9852011482842	79.66593950514564	135.56618510737104	125.79609517065091	124.0	0.0	1.1698874520003038	0.10300464528042272	0.07653688815667214	0.07702513294494079	0.6424672540737552	1.0932756863497666	1.0144846384729913
11000	-1614.458586914353	-2306.0104199416346	691.5518330272816	-2306.0104199416346	0.7227027341316206	0.7796480118885212	0.0015154518863474313	0.7503525670646735	688.9268275252082	60.92472899702638	129.497322222783	125.79609517065091	124.0	0.0	1.2996366172763898	0.1355239262785757	0.09242043470234805	0.09123089545339984	0.4913284596534385	1.0443332437321209	1.0144846384729913
12000	-1584.5924515542697	-2295.427744396474	710.8352928422042	-2295.427744396474	1.0244633682965185	1.0244633682965185	0.0010846094335295767	1.3796881027257852	711.4198783381458	117.41197518988568	127.33028301683959	125.37736596151531	124.0	0.0	1.2860531576000542	0.17416154732456854	0.12225016862883999	0.10745248610803443	0.9468707676603684	1.026857121103545	1.0111077900122203
13000	-1571.701022552508	-2303.7394789754126	732.0384564229046	-2303.7394789754126	0.7531904898978854	0.7531904898978854	0.0016473115841710865	1.3796881027257852	730.1041310578821	83.5210596514734	124.65575830513181	126.64205997503164	124.0	0.0	1.9935801716526442	0.29378969912245767	0.15632214040403414	0.15892324165378652	0.6735569326731725	1.0052883734284823	1.0213069352825133
14000	-1542.5042488336303	-2294.6822061906096	752.1779573569792	-2294.6822061906096	0.9155415918713764	0.9155415918713764	0.0018823702984416182	2.3899422601427482	751.03247744298	66.90628304844705	130.55483225628316	126.64205997503164	124.0	0.0	1.6030512537381323	0.40181087147094074	0.18395468696118633	0.16170139881160606	0.5395667987777988	1.0528615504538965	1.0213069352825133
15000	-1537.5213837365864	-2295.2276037225306	757.7062199859442	-2295.2276037225306	0.9019146857691293	0.9247716811621842	0.0015437510467162	2.6589266817610913	757.3085656148114	90.0196709350525	126.55905938102356	127.56249668941997	124.0	0.0	1.6102425568838576	0.3434834894801285	0.2301146792764724	0.21974985006909353	0.7259650881859073	1.0206375756534158	1.0287298120114514
16000	-1520.8541516129967	-2290.495117748313	769.6409661353164	-2290.495117748313	0.835265020162403	0.835265020162403	0.0016701030870249077	4.26803917996194	771.1871865091221	129.98468939683943	129.58328590166337	123.91413829497084	124.0	0.0	0.9722733422382718	0.3833939714183293	0.3642992348469849	0.3119255235880544	1.0482636241680598	1.0450264992069627	0.9993075668949262
17000	-1505.5977153815857	-2284.329990874159	778.7322754925736	-2284.329990874159	0.8775677744800434	0.8775677744800434	0.0015209441102438596	4.26803917996194	779.4528840714395	54.56057836962202	123.56892014496735	125.02295762279837	124.0	0.0	1.2661520535819788	0.4755392059299334	0.2546997146158131	0.38247234839351146	0.4400046642711453	0.9965235495561883	1.008249658248374
18000	-1491.1051240888246	-2285.484637570785	794.3795134819602	-2285.484637570785	0.8251072004017564	0.8912267637359681	0.0015882200861833064	4.26803917996194	795.1025453061534	58.899888758276575	125.79757489078911	127.54598331285739	124.0	0.0	1.4334980258997565	0.6856448424964833	0.24981758776767046	0.30803882754716067	0.47499910288932723	1.0144965716999121	1.0285966396198176
19000	-1501.360280439576	-2292.261616002269	790.9013355626929	-2292.261616002269	0.7811271093249712	0.7994616446414804	0.0013557756716332358	4.26803917996194	792.8581910545411	110.24535575144485	129.38298370980036	125.39214698049837	124.0	0.0	1.2343022147894391	0.6384460307724681	0.3092843940103003	0.41637807701137436	0.8890754496084262	1.0434111589500028	1.0112269917782126
